Name,Price,Volume,Last updated
Rubies,0.00455284462511,0.0,2020-11-27T12:15:03.000Z
Bitcloud,0.00134930886028,1.54054722,2020-11-27T12:15:05.000Z
Raise,0.00319808229933,0.0,2020-11-27T12:14:06.000Z
Mainstream For The Underground,4.39062679e-05,0.0,2020-11-27T12:15:03.000Z
Halving Coin,0.02613670062565,124.89404996,2020-11-27T12:15:04.000Z
Omnitude,0.0007145263933,149647.85170567,2020-11-27T12:15:03.000Z
ChessCoin,0.00084331803767,0.0,2020-11-27T12:15:05.000Z
KnoxFS,0.00033732721507,400.91008639,2020-11-27T12:15:03.000Z
ETHPlus,0.03410573539504,16039.26764554,2020-11-27T12:15:07.000Z
MultiCoinCasino,0.00923711041492,8408.76940544,2020-11-27T12:15:06.000Z
JSECOIN,9.973788047e-05,0.0,2020-10-23T03:17:46.000Z
ELTCOIN,0.00048822981275,3024.31415532,2020-11-27T12:15:03.000Z
EveriToken,0.0019402010502,9.63654152,2020-11-27T12:15:03.000Z
FSBT API Token,0.01339580548731,33751.66228963,2020-11-27T12:14:06.000Z
GoldFund,0.00028339908391,1.36030592,2020-11-27T12:14:06.000Z
MojoCoin,0.00354193575822,0.0,2020-11-27T12:15:04.000Z
ACE (TokenStars),0.00359630071098,1271.22927087,2020-11-27T12:15:04.000Z
Fiii,8.010321995e-05,391.69488998,2020-11-27T12:15:06.000Z
Mchain,0.00086035282812,233.7860376,2020-11-27T12:15:05.000Z
Inex Project,5.0867732e-06,5.08572722,2020-11-27T12:15:03.000Z
Kalkulus,0.0023658020592,52149.55193905,2020-11-27T12:14:07.000Z
FUZE Token,55.1973215606822,13194.18183216,2020-11-27T12:15:02.000Z
EtherSportz,0.01660955435672,0.0,2020-10-23T03:17:33.000Z
Evil Coin,0.00202348650005,0.0,2020-11-27T12:15:03.000Z
CrowdWiz,0.0099,0.0,2020-11-27T12:15:04.000Z
Italian Lira,1.68623875e-06,22.94969413,2020-11-27T12:15:05.000Z
More Coin,0.02107798437553,2124.5484697,2020-11-27T12:14:06.000Z
Adzcoin,0.00084331803767,0.0,2020-11-27T12:15:03.000Z
Crowd Machine,8.947533069e-05,5.09793583,2020-11-27T12:14:05.000Z
Impleum,0.00489009237512,235.52714756,2020-11-27T12:15:06.000Z
InterValue,0.0003253340225,0.0,2020-11-27T12:15:06.000Z
Privatix,0.04654018950116,12888.55164678,2020-11-27T12:15:03.000Z
Birdchain,0.00025363460197,292.83318569,2020-11-27T12:15:03.000Z
BitStation,8.79830808e-06,0.0,2020-11-27T12:15:06.000Z
VULCANO,0.00016866360753,0.0,2020-11-27T12:15:03.000Z
Blocklancer,0.00033724775001,0.20278303,2020-11-27T12:15:06.000Z
GlobalToken,0.00034921345942,4.34093393,2020-11-27T12:14:05.000Z
Knekted,3.98850656e-05,1.71614877,2020-11-27T12:15:04.000Z
EDRCoin,0.01348991000034,0.0,2020-11-27T12:15:03.000Z
BillionHappiness,0.67522899997171,0.0,2020-11-27T12:15:02.000Z
Moin,0.0040469730001,447.01475738,2020-11-27T12:15:03.000Z
Apollon,0.00025293581251,3.10694532,2020-11-27T12:15:03.000Z
SHPING,2.543386599e-05,169.74317131,2020-11-27T12:15:05.000Z
Bethereum,6.612805158e-05,0.0,2020-11-27T12:15:04.000Z
Phantomx,0.00076225151242,0.0,2020-11-27T12:15:03.000Z
DOWCOIN,0.00311246505628,0.0311848,2020-11-27T12:15:03.000Z
Signatum,0.00033797172274,0.0,2020-11-27T12:14:06.000Z
YENTEN,0.0014934266863,84.50163356,2020-11-27T12:15:04.000Z
Linfinity,3.91847867e-05,3597.18917182,2020-11-27T12:14:07.000Z
Global Currency Reserve,0.00033724775001,8e-08,2020-11-27T12:15:02.000Z
SuperCoin,0.00067449550002,0.0,2020-11-27T12:15:05.000Z
Waletoken,1.78000453e-06,2543.57880741,2020-11-27T12:15:05.000Z
ATBCoin,0.00084492930686,0.0,2020-11-27T12:14:07.000Z
BitNautic Token,0.00185486262505,74359.30720667,2020-11-27T12:15:06.000Z
Newton Coin Project,0.00033795798068,20.0272601,2020-11-27T12:14:07.000Z
Neuromorphic.io,0.01759232310831,24127.63749616,2020-11-27T12:14:06.000Z
GoPower,0.00043312222537,0.0,2020-11-27T12:14:07.000Z
Asura Coin,0.00015768996916,17.78848489,2020-11-27T12:15:05.000Z
INMAX,0.01341305358614,287.74324331,2020-11-27T12:14:06.000Z
OBITS,0.00236073425006,417.79769825,2020-11-27T12:15:03.000Z
Payfair,0.0008647514438,1813.79852185,2020-11-27T12:15:04.000Z
Iridium,0.00168663607534,469.49567183,2020-11-27T12:15:05.000Z
Defis,0.00025347879206,2.4375343,2020-11-27T12:14:06.000Z
Naviaddress,0.0001439845782,6579.69378769,2020-11-27T12:14:06.000Z
Theresa May Coin,0.00033797172274,0.0,2020-11-27T12:14:06.000Z
EthereumX,0.00038503892431,0.0,2020-11-27T12:14:06.000Z
XDNA,0.0038783491251,1.89273412,2020-11-27T12:15:03.000Z
TrueVett,0.00018753898404,0.0,2020-11-27T12:15:06.000Z
Fantasy Sports,0.00601742172537,0.0,2020-11-27T12:15:04.000Z
GCN Coin,1.9232207e-07,1.18516887,2020-11-27T12:14:05.000Z
CDX Network,0.00101174325003,324.46891781,2020-11-27T12:15:05.000Z
Desire,0.00320385362508,14142.42673814,2020-11-27T12:15:03.000Z
EUNOMIA,2.00303563e-06,0.0,2020-11-27T12:15:05.000Z
Fireball,1.59316448525104,149.91580733,2020-11-27T12:14:06.000Z
Aigang,0.0010965445452,0.0,2020-11-27T12:15:05.000Z
Arepacoin,0.00187210074793,27.64013537,2020-11-27T12:15:03.000Z
Cyber Movie Chain,1.57689969e-06,0.0,2020-11-27T12:15:04.000Z
Narrative,0.00038040908859,0.0,2020-11-27T12:14:08.000Z
4NEW,0.00049840126718,7260.16500179,2020-11-27T12:15:03.000Z
Kush Finance,0.14646247484481,1980.15405961,2020-11-27T12:14:07.000Z
Cream,0.00067594344548,2.66929016,2020-11-27T12:14:06.000Z
PayCoin,0.00252935812506,4.4e-07,2020-11-27T12:14:06.000Z
Webcoin,0.00067449550002,0.01352777,2020-11-27T12:14:07.000Z
Business Credit Alliance Chain,6.107870522e-05,154.76356802,2020-11-27T12:15:07.000Z
HyperQuant,0.00030011961873,6877.73182533,2020-11-27T12:15:06.000Z
wys Token,0.00029065993474,0.0,2020-10-23T03:17:40.000Z
Stellar Classic,3.560009051e-05,0.0,2020-11-27T12:15:03.000Z
STRAKS,0.00122234030789,12.36093607,2020-11-27T12:15:04.000Z
Coinchase Token,1.80965924e-05,57028.05686661,2020-11-27T12:15:03.000Z
CryptoAds Marketplace,0.00201025919476,6456.42275059,2020-11-27T12:15:03.000Z
DraftCoin,0.00320385362508,0.0,2020-11-27T12:15:03.000Z
Herbalist Token,2.93364985e-06,36.71922145,2020-11-27T12:14:06.000Z
KWHCoin,1.528666678e-05,0.0,2020-11-27T12:14:07.000Z
No BS Crypto,2.958970757e-05,47423.76566915,2020-11-27T12:14:07.000Z
Netrum,0.01257460799053,0.0,2020-11-27T12:14:07.000Z
FidexToken,9.154309e-07,0.02380452,2020-11-27T12:14:06.000Z
GoldBlocks,0.00168663607534,0.0,2020-11-27T12:15:04.000Z
SmartCoin,0.00084311937502,0.0,2020-11-27T12:15:03.000Z
XGOX,1.027493317e-05,8.66990458,2020-11-27T12:15:02.000Z
BERNcash,0.00033732721507,0.0,2020-11-27T12:15:03.000Z
Niobio Cash,0.00016898586137,2.53200653,2020-11-27T12:14:06.000Z
ZeusNetwork,3.3724775e-07,0.6731631,2020-11-27T12:15:04.000Z
LuckySevenToken,0.00035676281699,0.0,2020-11-27T12:14:08.000Z
CyberMusic,1.51797247e-06,0.87454497,2020-11-27T12:15:03.000Z
High Voltage,0.01523970920487,0.0,2020-11-27T12:15:04.000Z
Dreamcoin,0.00860184398426,0.93644369,2020-11-27T12:15:04.000Z
Connect Coin,0.00057455192866,6.06457012,2020-11-27T12:14:06.000Z
Biotron,0.00033724775001,0.0,2020-11-27T12:14:05.000Z
Bitcoiin,0.00042155968751,0.0,2020-11-27T12:14:06.000Z
Plus-Coin,4.726512296e-05,6.62246906,2020-11-27T12:15:06.000Z
FuzzBalls,0.00455391740343,0.0,2020-11-27T12:15:04.000Z
ImageCash,0.00440232314111,94597.7648675,2020-11-27T12:15:04.000Z
TRAXIA,6.599991027e-05,170.42972531,2020-11-27T12:14:06.000Z
Joint Ventures,0.00096628817107,1450.959455,2020-11-27T12:14:06.000Z
PRiVCY,0.00130419392493,7.23967034,2020-11-27T12:14:07.000Z
Abitshadow Token,7.456314978e-05,3.12311447,2020-11-27T12:15:05.000Z
PostCoin,0.00134930886028,0.0,2020-11-27T12:15:04.000Z
Jupiter,0.000168623875,61.95292055,2020-11-27T12:15:05.000Z
Kemacoin,0.00087705075918,0.00231969,2020-11-27T12:15:03.000Z
Graviocoin,0.00029404749454,0.0,2020-11-27T12:15:02.000Z
Mobile Crypto Pay Coin,0.00219271552815,1.83415792,2020-11-27T12:14:08.000Z
Thore Cash,0.00038136021472,23952.00067754,2020-11-27T12:14:07.000Z
SCRIV NETWORK,0.0008431426651,29.09373752,2020-11-27T12:15:05.000Z
MktCoin,1.675093736e-05,51.37121633,2020-11-27T12:15:06.000Z
BoostCoin,0.00168663607534,0.0,2020-11-27T12:15:05.000Z
Blockburn,1.602004582e-05,19.37874012,2020-11-27T12:14:08.000Z
Tourist Token,4.67886904e-06,18.7182789,2020-11-27T12:14:07.000Z
Micromines,1.06687942e-06,13.22682958,2020-11-27T12:15:05.000Z
SparksPay,0.00212466082505,1.08422088,2020-11-27T12:15:05.000Z
Xenoverse,0.00354110137509,0.0,2020-11-27T12:15:03.000Z
ShowHand,3.0514363e-07,94.04296392,2020-11-27T12:15:03.000Z
VoteCoin,0.000168623875,0.04553512,2020-11-27T12:15:04.000Z
INDINODE,1.68623875e-05,0.0,2020-11-27T12:15:04.000Z
Datarius Credit,0.00011653797995,0.0,2020-11-27T12:14:06.000Z
Bitcoin Interest,0.00101174325003,0.3143137,2020-11-27T12:15:06.000Z
Citadel,0.00168663607534,0.0,2020-11-27T12:15:04.000Z
CPUchain,0.00050587162501,10.0687278,2020-11-27T12:15:03.000Z
BitcoiNote,0.00152087275234,0.5366847,2020-11-27T12:14:07.000Z
Onix,0.00016898586137,0.0,2020-11-27T12:14:06.000Z
ICOBID,0.00016866360753,0.0,2020-11-27T12:15:06.000Z
Digital Money Bits,0.000168623875,67.59755427,2020-11-27T12:15:06.000Z
ArbitrageCT,0.00016866360753,0.0,2020-11-27T12:15:05.000Z
UltraNote Coin,8.465069669e-05,0.0,2020-11-27T12:14:08.000Z
CBDAO,0.01624010904634,5594.68715803,2020-11-27T12:15:05.000Z
Daneel,0.0008506187904,0.0,2020-10-23T03:17:36.000Z
BLOC.MONEY,0.00101198164521,0.0,2020-11-27T12:15:05.000Z
onLEXpa,3.108862508e-05,205.13908724,2020-11-27T12:14:07.000Z
Trexcoin,1.686636075e-05,0.00402207,2020-11-27T12:15:05.000Z
Castle,0.00084311937502,9.16127696,2020-11-27T12:15:03.000Z
Paypex,0.00011230905636,0.0,2020-11-27T12:15:03.000Z
Exosis,0.03480220301445,792.35716354,2020-11-27T12:15:06.000Z
RPICoin,1.686636075e-05,0.00338256,2020-11-27T12:15:05.000Z
X-Coin,0.00135188689097,0.0,2020-11-27T12:14:06.000Z
Aeryus,0.0013555284384,0.0,2020-11-27T12:15:04.000Z
CustomContractNetwork,1.019111119e-05,0.81564439,2020-11-27T12:14:06.000Z
BitGuild PLAT,0.00027759384564,8946.95061437,2020-11-27T12:14:05.000Z
SongCoin,0.00050587162501,0.0,2020-11-27T12:14:07.000Z
UNICORN Token,0.0001517614875,18.77121553,2020-11-27T12:15:04.000Z
Bitcoin Adult,0.00034011504855,17.18460163,2020-11-27T12:15:04.000Z
Digiwage,0.00033732721507,4.22672605,2020-11-27T12:15:05.000Z
BTC Lite,0.00084331803767,0.0,2020-11-27T12:15:06.000Z
TravelNote,0.00725082662518,1723.94351821,2020-11-27T12:15:06.000Z
CryptoFlow,0.000168623875,0.0,2020-11-27T12:15:04.000Z
UOS Network,0.00109739,0.0,2020-09-01T03:33:14.000Z
ParkByte,0.00321073136605,0.0,2020-11-27T12:14:07.000Z
Cryptrust,2.15788062e-06,152.8960878,2020-11-27T12:15:04.000Z
Dash Green,0.00657788069384,91.86495494,2020-11-27T12:15:06.000Z
Eva Cash,0.01663032799678,0.0,2020-11-27T12:14:06.000Z
GenesisX,0.00134899100003,107.25127055,2020-11-27T12:15:04.000Z
Zurcoin,0.000168623875,0.0,2020-11-27T12:15:03.000Z
Ccore,0.00867294830401,18.41033252,2020-11-27T12:15:04.000Z
GeyserCoin,0.01062330412526,34.34714467,2020-11-27T12:14:06.000Z
WABnetwork,1.02889313e-06,17.16960654,2020-11-27T12:14:08.000Z
Blakecoin,0.00050587162501,0.47101029,2020-11-27T12:15:03.000Z
Zenswap Network Token,1.17422597e-06,2431.97166372,2020-11-27T12:15:05.000Z
PlatinumBAR,0.00640770725016,0.0,2020-11-27T12:15:04.000Z
Californium,0.00556458787514,5.54e-06,2020-11-27T12:14:06.000Z
ROIyal Coin,0.00843119375021,0.0,2020-11-27T12:15:07.000Z
Grimm,0.00022024645833,236.77090036,2020-11-27T12:14:06.000Z
StarterCoin,3.867320636e-05,0.0,2020-11-27T12:15:05.000Z
Intelligent Trading Foundation,0.00134899100003,14316.48217537,2020-11-27T12:15:03.000Z
Coin2.1,0.000168623875,0.0,2020-11-27T12:15:05.000Z
GoHelpFund,0.00108067478734,4557.10407939,2020-11-27T12:15:05.000Z
Centurion,0.00016866360753,0.0,2020-11-27T12:15:06.000Z
KUN,6.5083866212963,1358.11940928,2020-11-27T12:15:05.000Z
Baz Token,0.01191490907714,420.06278438,2020-11-27T12:14:08.000Z
ARbit,0.00118036712503,0.0,2020-11-27T12:14:08.000Z
UChain,4.181515126e-05,6255.53328332,2020-11-27T12:15:04.000Z
AmsterdamCoin,0.00025293581251,0.0,2020-11-27T12:15:03.000Z
GINcoin,0.00157962223371,2.60793984,2020-11-27T12:14:06.000Z
Zayedcoin,0.00202348650005,0.0,2020-11-27T12:15:05.000Z
Spectrum,1.083259897e-05,3794.92165103,2020-11-27T12:14:05.000Z
Bitcoin 21,0.0156857155007,0.0,2020-11-27T12:15:04.000Z
EnterCoin,0.00371768895017,0.0,2020-11-27T12:14:06.000Z
Fivebalance,2.157780488e-05,183.35349733,2020-11-27T12:15:05.000Z
DOGEFI,0.01219210415996,2132.28431866,2020-11-27T12:15:05.000Z
Kora Network Token,3.560009051e-05,6.77477403,2020-11-27T12:15:02.000Z
Atheios,0.00033732721507,3.86064362,2020-11-27T12:15:05.000Z
Gold Poker,0.00219211037505,0.0,2020-11-27T12:15:03.000Z
Helex,0.164436311511,3599.39240245,2020-11-27T12:14:07.000Z
CaluraCoin,0.00084311937502,0.00123299,2020-11-27T12:15:04.000Z
Netko,0.00100142041716,0.0,2020-11-27T12:15:06.000Z
Titcoin,0.000168623875,0.0,2020-11-27T12:15:07.000Z
APR Coin,0.00084311937502,2.98941934,2020-11-27T12:14:06.000Z
BowsCoin,0.00202348650005,0.0,2020-11-27T12:14:07.000Z
FundRequest,0.00022930000167,0.0,2020-11-27T12:14:06.000Z
Rupaya,0.00067594344548,0.0,2020-11-27T12:14:06.000Z
Bitcoin Classic,0.018045525196,81244.1443795,2020-11-27T12:15:02.000Z
IBStoken,0.01121970079423,42579.00067345,2020-11-27T12:15:04.000Z
Global Crypto Alliance,0.0001351886891,16.90970724,2020-11-27T12:14:07.000Z
XMCT,0.00010011527383,0.0,2020-11-27T12:14:07.000Z
Ether Kingdoms Token,0.00135511103972,47634.4677983,2020-11-27T12:15:04.000Z
Flowchain,0.01159275612015,27777.7544008,2020-11-27T12:15:06.000Z
Zealium,0.00067465443014,0.0,2020-11-27T12:15:06.000Z
Litecred,0.00033724775001,0.0,2020-11-27T12:15:03.000Z
CFun,2.36073425e-05,0.0,2020-11-27T12:15:04.000Z
BitcoinV,0.00253478792057,0.0,2020-11-27T12:14:06.000Z
Galilel,0.0005153915997,23.11347264,2020-11-27T12:14:06.000Z
Klimatas,0.01385684063243,4.10500227,2020-11-27T12:14:07.000Z
Provoco Token,1.00129e-08,74.19783028,2020-11-27T12:15:05.000Z
Neural Protocol,1.04416127e-06,587.95611746,2020-11-27T12:15:04.000Z
XOVBank,7.121482478e-05,102959.68292297,2020-11-27T12:15:02.000Z
Soverain,0.00119680966954,242.81386626,2020-11-27T12:14:06.000Z
MustangCoin,0.01551339650039,0.0,2020-11-27T12:15:04.000Z
LiteBitcoin,0.00033797172274,0.0,2020-11-27T12:14:06.000Z
Akroma,0.0005059908226,2.67572365,2020-11-27T12:15:03.000Z
Spectiv,4.385253796e-05,5.71062795,2020-11-27T12:15:06.000Z
Jade Currency,0.00017102416597,183.62297705,2020-11-27T12:14:07.000Z
KAASO,8.138837118e-05,0.0,2020-11-27T12:15:07.000Z
VectorAI,0.0005059908226,0.0,2020-11-27T12:15:02.000Z
Shivers,0.000168623875,0.0,2020-11-27T12:15:06.000Z
Magic Cube Coin,7.701374623e-05,604.48953689,2020-11-27T12:15:03.000Z
Luna Coin,0.00522857183357,467.2840441,2020-11-27T12:15:06.000Z
Agrolot,0.0001,0.0,2020-11-27T12:15:05.000Z
iBTC,0.00017275413185,380.98579755,2020-11-27T12:15:03.000Z
Compound Coin,1.5887084e-07,16.96009832,2020-11-27T12:15:03.000Z
Crowdholding,4.152284782e-05,0.0,2020-10-23T03:17:39.000Z
CCUniverse,8.43119375e-06,0.00066749,2020-11-27T12:15:03.000Z
Eurocoin,0.00067465443014,0.0,2020-11-27T12:15:02.000Z
MarteXcoin,0.00185486262505,0.0,2020-11-27T12:15:04.000Z
Natmin Pure Escrow,5.085727216e-05,0.0,2020-11-27T12:14:06.000Z
Ragnarok,0.00050587162501,25.90756038,2020-11-27T12:15:04.000Z
Dragon Option,6.479521216e-05,0.0,2020-11-27T12:14:06.000Z
WOLLO,0.00018554411933,0.0,2020-11-27T12:14:06.000Z
Carebit,5.05871625e-05,0.0,2020-11-27T12:15:04.000Z
Bionic,1.530803892e-05,74.14863859,2020-11-27T12:15:03.000Z
Dollarcoin,0.00084331803767,0.0,2020-11-27T12:15:05.000Z
BitMoney,9.274313125e-05,0.0,2020-11-27T12:15:05.000Z
Guaranteed Ethurance Token Extra,2.542863608e-05,0.0,2020-11-27T12:15:06.000Z
PAXEX,0.00043029216475,23.76127907,2020-11-27T12:15:04.000Z
SpreadCoin,0.00067449550002,1.43e-06,2020-11-27T12:14:06.000Z
Guider,2.996365244e-05,18.76655836,2020-11-27T12:14:06.000Z
BriaCoin,0.01,0.0,2020-11-27T12:14:07.000Z
Bulleon,0.00674495500017,0.32536842,2020-11-27T12:14:05.000Z
Independent Money System,0.00134930886028,0.0,2020-11-27T12:15:03.000Z
SYB Coin,0.00070838715164,0.5731829,2020-11-27T12:15:07.000Z
Comet,0.00826256987521,0.0,2020-11-27T12:15:04.000Z
Cabbage,0.00067449550002,0.0,2020-11-27T12:15:04.000Z
Bitcoin Fast,0.0004578095879,0.0,2020-11-27T12:15:03.000Z
Italo,0.00119814004806,526.01235025,2020-11-27T12:15:06.000Z
Galactrum,0.00134899100003,0.0,2020-11-27T12:15:05.000Z
Quantis Network,0.00016866360753,0.0,2020-11-27T12:15:05.000Z
Datacoin,0.000168623875,2.58531469,2020-11-27T12:15:03.000Z
Kabberry Coin,0.00033724775001,0.0,2020-11-27T12:15:05.000Z
Pamp Network,0.00278806965889,71175.75309701,2020-11-27T12:15:06.000Z
Innovative Bioresearch Coin,2.30249e-07,8794.18022889,2020-11-27T12:14:06.000Z
CrevaCoin,0.00016898586137,0.0,2020-11-27T12:14:07.000Z
Money Plant Token,0.00473989776544,78.05795117,2020-11-27T12:14:05.000Z
FUTURAX,1.72950289e-06,2952.86267368,2020-11-27T12:15:03.000Z
Alpha Coin,0.00016729222873,3.54024714,2020-11-27T12:15:05.000Z
Coinonat,0.00067465443014,0.0,2020-11-27T12:15:07.000Z
SpeedCash,0.00994880862525,0.0,2020-11-27T12:15:06.000Z
Veltor,0.01028605637526,0.0,2020-11-27T12:15:04.000Z
EagleX,0.000168623875,0.0,2020-11-27T12:15:04.000Z
ebakus,6.102872659e-05,0.0,2020-11-27T12:14:05.000Z
Nyerium,0.000168623875,0.0,2020-11-27T12:15:03.000Z
MASTERNET,0.00016786351556,457.72990181,2020-11-27T12:15:04.000Z
Beacon,0.01011743250025,0.00101189,2020-11-27T12:15:06.000Z
WXCOINS,0.00016659687984,125.12389085,2020-11-27T12:15:04.000Z
1X2 COIN,0.00101174325003,0.0,2020-11-27T12:14:06.000Z
MedicCoin,1.684898629e-05,14.36669513,2020-11-27T12:14:08.000Z
MoneroV ,0.00182676401953,1563.77641394,2020-11-27T12:14:07.000Z
ALAX,0.00022885772473,0.0,2020-11-27T12:14:06.000Z
Save and Gain,0.00151761487504,0.0,2020-11-27T12:15:03.000Z
Streamit Coin,0.00033724775001,23.23978058,2020-11-27T12:15:04.000Z
PosEx,0.00185486262505,0.0,2020-11-27T12:15:03.000Z
Vivid Coin,0.0005914505148,5.92e-06,2020-11-27T12:14:07.000Z
Mirai,0.00129996937115,347.65359899,2020-11-27T12:15:04.000Z
PYRO Network,5.0867732e-06,35.60009054,2020-11-27T12:15:03.000Z
Iconic,0.00640770725016,0.0,2020-11-27T12:15:06.000Z
BitCoal,0.00084492930686,0.0,2020-11-27T12:14:06.000Z
Prime-XI,0.00016898586137,0.0,2020-11-27T12:14:06.000Z
MNPCoin,0.00168623875004,0.0,2020-11-27T12:15:04.000Z
MiloCoin,0.00033724775001,0.0,2020-11-27T12:15:06.000Z
Simmitri,5.05871625e-05,0.0,2020-11-27T12:15:05.000Z
SkyHub Coin,0.0053972354411,0.0,2020-11-27T12:15:05.000Z
Bitcoinus,1.00129e-08,0.0,2020-11-27T12:15:05.000Z
Crystal Token,0.00608846969515,49922.64778592,2020-11-27T12:15:05.000Z
BenjiRolls,0.000168623875,0.0,2020-11-27T12:15:05.000Z
Quebecoin,0.00050587162501,0.0,2020-11-27T12:15:04.000Z
TajCoin,0.000168623875,1.77814778,2020-11-27T12:15:05.000Z
YoloCash,0.00010682223718,8055.84276772,2020-11-27T12:15:03.000Z
Qbic,0.00067165901884,0.0,2020-11-27T12:15:05.000Z
ALL BEST ICO,1.686208461e-05,184.31931292,2020-11-27T12:14:08.000Z
Diligence,0.00014697778576,37.61092452,2020-11-27T12:14:06.000Z
iBank,0.00067449550002,0.0,2020-11-27T12:15:05.000Z
Wild Beast Block,0.01635651587541,0.0,2020-11-27T12:14:06.000Z
LiteCoin Ultra,0.00286660587507,0.0,2020-11-27T12:14:06.000Z
Cannation,0.0011829010296,0.0,2020-11-27T12:14:05.000Z
PLNcoin,0.000168623875,0.0,2020-11-27T12:15:04.000Z
Bitvolt,0.00016898586137,0.0,2020-11-27T12:14:06.000Z
DNotes,2.034290886e-05,11361.66221571,2020-11-27T12:15:04.000Z
KZ Cash,0.00171384107085,0.0,2020-11-27T12:15:04.000Z
ICOCalendar.Today,5.08572722e-06,0.0,2020-11-27T12:14:07.000Z
ANON,0.00033724775001,0.0,2020-11-27T12:15:04.000Z
SONO,0.00118064525274,5.47652423,2020-11-27T12:15:03.000Z
Electrum Dark,0.00062342257365,76.05884246,2020-11-27T12:15:06.000Z
Gexan,0.00088527534377,0.0,2020-11-27T12:14:07.000Z
Staker,0.00134899100003,0.0,2020-11-27T12:15:03.000Z
Nekonium,0.00016866360753,33.14083052,2020-11-27T12:15:03.000Z
Universal Currency,0.00012667614677,23242.78488012,2020-11-27T12:14:06.000Z
LitecoinToken,2.00243e-08,2.002504,2020-11-27T12:14:06.000Z
Project-X,22980.38728786279,0.0,2020-11-27T12:14:06.000Z
EVOS,0.00016898586137,0.0,2020-11-27T12:14:05.000Z
SocialCoin,0.00015132022678,0.0,2020-11-27T12:14:05.000Z
Silverway,1.026049025e-05,523.74916964,2020-11-27T12:14:07.000Z
Storeum,5.08572722e-06,0.0,2020-11-27T12:15:03.000Z
Helpico,0.05969285175149,7.97258395,2020-11-27T12:15:03.000Z
Thar Token,0.00178509025287,0.0,2020-11-27T12:14:07.000Z
Concoin,0.00185486262505,0.0,2020-11-27T12:15:06.000Z
Secrets of Zurich,1.07e-06,0.0,2020-09-01T03:33:14.000Z
Abulaba,8.93987107e-05,0.0,2020-11-27T12:15:03.000Z
P2P Global Network,2.547777796e-05,0.0,2020-11-27T12:14:07.000Z
JavaScript Token,0.0001348991,0.01351887,2020-11-27T12:15:03.000Z
Dinero,0.00011806452527,8.73142342,2020-11-27T12:15:04.000Z
X12 Coin,8.327e-05,0.0,2020-09-01T03:33:10.000Z
MoX,0.00016898586137,0.99784182,2020-11-27T12:14:06.000Z
Stakinglab,0.00168623875004,35.10804206,2020-11-27T12:15:07.000Z
Argus,0.0005059908226,0.0,2020-11-27T12:15:06.000Z
PonziCoin,0.00067449550002,0.0,2020-11-27T12:15:03.000Z
999,2.15e-06,0.0,2020-09-01T03:33:14.000Z
Benz,7.592706156e-05,0.0,2020-11-27T12:15:04.000Z
Flit Token,1.3420846e-07,0.18209781,2020-11-27T12:14:08.000Z
Dollar International,0.01247816675031,459.22183442,2020-11-27T12:15:05.000Z
Nibble,0.00151761487504,73.30420782,2020-11-27T12:15:03.000Z
NevaCoin,5.006451247e-05,0.05383483,2020-11-27T12:15:03.000Z
Dystem,3.3724775e-05,0.0,2020-11-27T12:14:07.000Z
HarmonyCoin,0.00033724775001,0.0,2020-11-27T12:14:07.000Z
QYNO,0.000168623875,0.15920425,2020-11-27T12:15:05.000Z
Innovative Bioresearch Classic,2.190137e-08,35.10051273,2020-11-27T12:14:05.000Z
WETH,509.31100524037043,349466255.10216814,2020-11-27T12:15:05.000Z
eToro Euro,1.19462,303332347.9213,2020-11-27T12:15:05.000Z
eToro Pound Sterling,1.33433,110628040.4955,2020-11-27T12:15:04.000Z
XRPDOWN,0.41151492695002,77929838.33606453,2020-11-27T12:14:06.000Z
Ontology Gas,0.20856567534779,59463341.2614527,2020-11-27T12:15:03.000Z
XRPUP,24.74796703022802,57246159.17105657,2020-11-27T12:14:07.000Z
Amun Ether 3x Daily Long,1.91816431696624,29262472.47846347,2020-11-27T12:15:06.000Z
Amun Bitcoin 3x Daily Long,2.46532614890388,24033631.84937763,2020-11-27T12:14:05.000Z
Compound Dai,0.02086212979166,22265012.31667057,2020-11-27T12:15:03.000Z
Bitcoin Vault,67.26552771777745,19967203.4761824,2020-11-27T12:15:03.000Z
Amun Ether 3x Daily Short,1.05204266379622,19562785.24590277,2020-11-27T12:14:05.000Z
YFIUP,24.33035177090443,18438488.11539059,2020-11-27T12:15:04.000Z
OASISBloc,0.70667193302475,15117533.0988299,2020-11-27T12:14:06.000Z
YFIDOWN,0.53268641269687,14488216.91414481,2020-11-27T12:15:04.000Z
SXPUP,1.45287215192322,13410721.0414531,2020-11-27T12:15:05.000Z
Amun Bitcoin 3x Daily Short,0.432457297911,13201037.84037733,2020-11-27T12:14:06.000Z
LINKDOWN,0.13687126645759,12881680.91414961,2020-11-27T12:14:07.000Z
eToro New Zealand Dollar,0.70352,12697525.61067,2020-11-27T12:15:05.000Z
ETHUP,24.89359026282274,12128623.18659043,2020-11-27T12:14:07.000Z
Union Fair Coin,0.11749912333425,11305756.95855235,2020-11-27T12:14:06.000Z
ETHDOWN,0.56621143809145,10461263.87932105,2020-11-27T12:14:07.000Z
Klaytn,0.41515329865992,8687532.55123601,2020-11-27T12:15:04.000Z
SXPDOWN,1.15849281859074,8210289.40517289,2020-11-27T12:15:04.000Z
